Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Delta_diff,Theta_diff,Alpha_diff,Beta_diff,Delta_Theta_ratio,Alpha_Beta_ratio,Rolling_Mean_Delta,Rolling_Mean_Theta,Label
1.3415194880887308e-17,1.0,-0.1766489644799881,1.450372141847386,0.4944038038304315,0.0965534778576346,0.023340183732274297,0.14965101977584425,4.136614447883733,0.5064421478714507,0.08299543614807547,0.02161916608642883,-0.03179959883483888,-0.009137222047575243,-0.06570054614077162,5.120464786308601,0.15596303856930438,0.521511114313756,0.10431402515278305,0
-2.4054832200211726e-17,1.0,-1.5066847819566724,7.6476711737731815,0.5402640047957062,0.07539014301305405,0.014903482322429917,0.07629056365110339,5.058219492776251,0.40201355093713464,0.2587579975160442,0.04586020096527477,-0.02116333484458055,-0.00843670140984438,-0.07336045612474086,7.166146886805509,0.19534902168982313,0.529660773753166,0.0885473172470552,0
9.251858538542971e-19,1.0000000000000002,0.20143649970677407,0.8475717752786336,0.4227806114623165,0.13024937316378155,0.033061955521512074,0.19933780370864987,3.9394352715696006,0.5429110619943237,0.01657152438207822,-0.11748339333338975,0.054859230150727495,0.018158473199082155,0.12304724005754648,3.245907103319365,0.1658581014152912,0.4992385344029204,0.09172478729938899,0
2.7292982688701764e-17,0.9999999999999997,-7.74259805742242,87.44905564740185,0.8232303899957356,0.0629862906936696,0.010754863486558932,0.029282162543603604,5.8559957340831295,0.3796591303113135,0.6267662035167151,0.4004497785334191,-0.06726308247011195,-0.02230709203495314,-0.17005564116504626,13.069785681041726,0.36727124232379554,0.5506926895656384,0.09870647228412266,0
1.295260195396016e-17,0.9999999999999998,2.3722643969136907,13.923618591564217,0.5160723630678618,0.05575906787160648,0.008370737218370457,0.055801719227693676,6.66039394419261,0.40090667106064465,0.3860327529042585,-0.30715802692787386,-0.007227222822063117,-0.002384126268188475,0.026519556684090072,9.255231974540877,0.15000590175928635,0.5593502346304102,0.08418767051994926,0
-1.4802973661668754e-17,0.9999999999999998,0.10251229599082069,0.08563190784837538,0.48085822698892833,0.13705052752405175,0.039749231111212105,0.2243152508648009,3.4477919673124804,0.5365654068128913,0.020866917407697125,-0.03521413607893342,0.08129145965244527,0.03137849389284165,0.16851353163710722,3.5085944365307458,0.17720174511640543,0.5566411192621097,0.09228708045323268,0
-1.4802973661668754e-17,1.0000000000000002,0.038222929426694606,0.7915807086689584,0.48968438440265133,0.10453275292755561,0.03946283050749163,0.19705631234740842,2.648824292606659,0.5178879169681574,0.08512415044003804,0.008826157413723001,-0.03251777459649614,-0.00028640060372047554,-0.027258938517392473,4.6844619148229985,0.2002606756247613,0.5465251951834987,0.098115602436133,0
1.850371707708594e-17,1.0,0.10930216579768105,3.049010960195588,0.4364572925305607,0.04974992067701793,0.024247605448134164,0.1284651284499504,2.0516611061790355,0.4429660072960828,0.1854048334874654,-0.053227091872090626,-0.05478283225053768,-0.015215225059357466,-0.06859118389745802,8.772848554181207,0.18874707084817988,0.5492605313971476,0.08201571193878028,0
-1.6653345369377347e-17,1.0000000000000002,-0.07020564904102766,0.4479422546391887,0.5126647620297071,0.10155309612103182,0.03430328138990958,0.13992334281814894,2.96036214741706,0.4932052759910064,0.06812691632842742,0.07620746949914642,0.05180317544401389,0.010055675941775418,0.01145821436819855,5.048193835714072,0.24515592282960688,0.4871474058039419,0.08972907302425273,0
-1.295260195396016e-17,0.9999999999999998,0.6528324680701468,3.3186503800301868,0.5855135571293424,0.09858885213805149,0.032639536744926666,0.13958532275093188,3.0204421241135138,0.4920748303404145,0.14559732615985557,0.07284879509963527,-0.0029642439829803274,-0.001663744644982916,-0.0003380200672170597,5.938882597262351,0.23383047924520786,0.501035644616238,0.09829502987754171,0
