Mean,Variance,Skewness,Kurtosis,Power_Delta,Power_Theta,Power_Alpha,Power_Beta,Theta_Alpha_Ratio,Spectral_Entropy,Rolling_Var,Label
9.251858538542971e-19,1.0,-0.18869245201487186,0.8720106660251132,0.8149662007082238,0.07620159575704541,0.00953202218295464,0.043513377861490184,7.99343527106193,0.38117515348231434,0.06096130925726926,3
-1.295260195396016e-17,1.0000000000000002,-0.2548781265491766,0.3975396822555224,0.726885418372845,0.08318015419908041,0.009574714707128075,0.039883056282717884,8.686573978354,0.39141851073101613,0.05972378051966963,3
-3.7007434154171884e-18,0.9999999999999998,-0.14304676126361582,0.9519668874082221,0.8249534904734589,0.06953808830426805,0.008504317073476915,0.04059429033153853,8.17583726785642,0.3744630565120571,0.0806267876588427,3
2.0354088784794535e-17,1.0000000000000002,-0.044903563328039124,0.10101072712546211,0.7604527078467683,0.07311924581067836,0.00783741355167181,0.03787924522327951,9.328322029536599,0.3885560113227236,0.03562144865342677,3
-8.326672684688674e-18,1.0,-0.025143192948199476,1.7018389637746685,0.7769671516948357,0.07449208171991045,0.007480137321535472,0.0366694653463128,9.957320460550143,0.37723641308322586,0.10290092234978554,3
-1.4802973661668754e-17,1.0000000000000002,-0.2877574468114885,1.3144171099283657,0.8099339061759385,0.06739585181106733,0.008006486133952367,0.037882225936805534,8.4166054968617,0.37500668504504564,0.08297848010464107,3
1.0177044392397268e-17,1.0000000000000002,-0.028202440733932795,-0.027894345080525795,0.7871399970916335,0.07878977466006978,0.00821243657506731,0.041466845659788434,9.592790294289708,0.3978579388290667,0.029843992506505174,3
1.2027416100105863e-17,1.0,-0.12047312924279177,0.5268142188797174,0.7154745288246789,0.08679765622691302,0.009313109318948059,0.04637490773782399,9.31894325637097,0.40021772264810757,0.05984831189846486,3
-2.4980018054066023e-17,0.9999999999999999,-0.035593755450534455,0.8429083160804316,0.7913304348571935,0.04866340985775934,0.006787238291498507,0.031429605905000005,7.16878338208968,0.36333311823022585,0.07781420141474672,3
-7.401486830834377e-18,1.0,-0.016682886775168337,0.3038727576619462,0.7975533738309686,0.08712621701118378,0.010237281389947363,0.03848576120310211,8.509847863405103,0.3836728630080799,0.04496761348035469,3
1.2027416100105863e-17,1.0,-0.15982451918879223,0.3313874532462262,0.7570591353281347,0.09096700555012086,0.00774419416395478,0.040047518972121346,11.744961278501005,0.3887207215638806,0.06535349694708668,3
-1.6653345369377347e-17,1.0,-0.1767317235349654,0.1588108413443452,0.7723645504954911,0.08255558042667793,0.00861305365833323,0.03748513700408813,9.583824724241614,0.3938485914267435,0.038899610179620056,3
